id,name,kana,description,rarity,group_id,group_rate,grade_value,category,tag_id,icon_id,need_skill_point,detail_url,icon_url
200342,コーナー加速○,コーナーカソク○,華麗なコーナーワークで\n加速力がわずかに上がる,1,20034,1,217,4,403,20041,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200342,https://static.kouryaku.tools/umamusume/images/skills/20041/icon.png?width=96&height=96
200343,コーナー加速×,コーナーカソク×,ぎこちないコーナーワークで\n加速力が少し下がる,1,20034,-1,-262,4,403,20044,100,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200343,https://static.kouryaku.tools/umamusume/images/skills/20044/icon.png?width=96&height=96
200351,円弧のマエストロ,エンコノマエストロ,レース中盤のコーナーで\n持久力を回復する,2,20035,2,508,2,302/402,20022,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200351,https://static.kouryaku.tools/umamusume/images/skills/20022/icon.png?width=96&height=96
200352,コーナー回復○,コーナーカイフク○,レース中盤のコーナーで\n持久力をわずかに回復する,1,20035,1,217,2,302/402,20021,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200352,https://static.kouryaku.tools/umamusume/images/skills/20021/icon.png?width=96&height=96
200353,コーナー回復×,コーナーカイフク×,レース中盤のコーナーで\n持久力が少し減少する,1,20035,-1,-262,2,302/402,20024,100,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200353,https://static.kouryaku.tools/umamusume/images/skills/20024/icon.png?width=96&height=96
200361,ハヤテ一文字,ハヤテイチモンジ,直線で速度が上がる,2,20036,2,508,4,401,20012,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200361,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
200362,直線巧者,チョクセンコウシャ,直線で速度がわずかに上がる,1,20036,1,217,4,401,20011,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200362,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
200371,一陣の風,イチジンノカゼ,直線で加速力が上がり\n速度がわずかに上がる,2,20037,2,508,4,401/403,20042,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200371,https://static.kouryaku.tools/umamusume/images/skills/20042/icon.png?width=96&height=96
200372,直線加速,チョクセンカソク,直線で加速力がわずかに上がる,1,20037,1,217,4,403,20041,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200372,https://static.kouryaku.tools/umamusume/images/skills/20041/icon.png?width=96&height=96
200381,好転一息,コウテンイッソク,レース中盤の直線で持久力が回復する,2,20038,2,508,2,302/402,20022,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200381,https://static.kouryaku.tools/umamusume/images/skills/20022/icon.png?width=96&height=96
200382,直線回復,チョクセンカイフク,レース中盤の直線で\n持久力がわずかに回復する,1,20038,1,217,2,302/402,20021,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200382,https://static.kouryaku.tools/umamusume/images/skills/20021/icon.png?width=96&height=96
200391,坂苦手,サカニガテ,上り坂で少し\n疲れてしまいがちになる,1,20039,-1,-262,4,402,20024,100,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200391,https://static.kouryaku.tools/umamusume/images/skills/20024/icon.png?width=96&height=96
200401,バ群嫌い,バグンギライ,周りを囲まれると\n持久力が少し減少する,1,20040,-1,-262,4,402,20024,100,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200401,https://static.kouryaku.tools/umamusume/images/skills/20024/icon.png?width=96&height=96
200411,あきらめ癖,アキラメグセ,最終直線で最後方付近にいると\n少しあきらめてしまいがちになる,1,20041,-1,-262,3,401,20014,100,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200411,https://static.kouryaku.tools/umamusume/images/skills/20014/icon.png?width=96&height=96
200421,手抜き癖,テヌキグセ,残り200m付近で先頭だと\n少し油断しがちになる,1,20042,-1,-262,3,401,20014,100,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200421,https://static.kouryaku.tools/umamusume/images/skills/20014/icon.png?width=96&height=96
200431,コンセントレーション,,スタートが得意になり\n出遅れる時間が少なくなる,2,20043,2,394,1,301/407,20062,140,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200431,https://static.kouryaku.tools/umamusume/images/skills/20062/icon.png?width=96&height=96
200432,集中力,シュウチュウリョク,スタートが得意になり\n出遅れる時間がわずかに少なくなる,1,20043,1,129,1,301/407,20061,140,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200432,https://static.kouryaku.tools/umamusume/images/skills/20061/icon.png?width=96&height=96
200433,ゲート難,ゲートナン,スタートが苦手になり\n出遅れる時間が少し増える,1,20043,-1,-174,1,301/407,20064,70,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200433,https://static.kouryaku.tools/umamusume/images/skills/20064/icon.png?width=96&height=96
200441,鋼の意志,ハガネノイシ,レース序盤または中盤に前が詰まると\n強い意志を保ち持久力が回復し\nコース取りがうまくなる,2,20044,2,508,4,301/302/402/403,20022,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200441,https://static.kouryaku.tools/umamusume/images/skills/20022/icon.png?width=96&height=96
200442,隠れ蓑,カクレミノ,レース序盤または中盤に前が詰まると\n隠れて持久力がわずかに回復し\nコース取りがわずかにうまくなる,1,20044,1,217,4,301/302/402/403,20021,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200442,https://static.kouryaku.tools/umamusume/images/skills/20021/icon.png?width=96&height=96
200451,注目の踊り子,チュウモクノオドリコ,レース序盤にコース取りが\nすごくうまくなる,2,20045,2,334,1,301/403,20052,120,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200451,https://static.kouryaku.tools/umamusume/images/skills/20052/icon.png?width=96&height=96
200452,ポジションセンス,,レース序盤にコース取りが\nうまくなる,1,20045,1,129,1,301/403,20051,120,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200452,https://static.kouryaku.tools/umamusume/images/skills/20051/icon.png?width=96&height=96
200461,アガッてきた！,アガッテキタ！,レース中盤に追い抜くと\n速度が上がる,2,20046,2,508,2,302/401,20012,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200461,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
200462,ペースアップ,,レース中盤に追い抜くと\n速度がわずかに上がる,1,20046,1,217,2,302/401,20011,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200462,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
200471,不屈の心,フクツノココロ,レース中盤に追い抜かれると\n持久力が回復する,2,20047,2,508,2,302/402,20022,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200471,https://static.kouryaku.tools/umamusume/images/skills/20022/icon.png?width=96&height=96
200472,ペースキープ,,レース中盤に追い抜かれると\n持久力がわずかに回復する,1,20047,1,217,2,302/402,20021,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200472,https://static.kouryaku.tools/umamusume/images/skills/20021/icon.png?width=96&height=96
200481,どこ吹く風,ドコフクカゼ,レース中盤に囲まれると\n持久力が回復する,2,20048,2,508,2,302/402,20022,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200481,https://static.kouryaku.tools/umamusume/images/skills/20022/icon.png?width=96&height=96
200482,ウマ込み冷静,ウマコミレイセイ,レース中盤に囲まれると\n持久力がわずかに回復する,1,20048,1,217,2,302/402,20021,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200482,https://static.kouryaku.tools/umamusume/images/skills/20021/icon.png?width=96&height=96
200491,ノンストップガール,,ラストスパートの最中なら\n前が塞がれた時加速力が上がり\nコース取りが少しうまくなる,2,20049,2,394,3,303/403,20042,150,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200491,https://static.kouryaku.tools/umamusume/images/skills/20042/icon.png?width=96&height=96
200492,垂れウマ回避,タレウマカイヒ,ラストスパートの最中なら\n前が塞がれた時加速力がわずかに上がり\nコース取りがちょっとうまくなる,1,20049,1,174,3,303/403,20041,150,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200492,https://static.kouryaku.tools/umamusume/images/skills/20041/icon.png?width=96&height=96
200501,レーンの魔術師,レーンノマジュツシ,レース終盤にコース取りがうまくなる,2,20050,2,334,3,303/403,20052,120,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200501,https://static.kouryaku.tools/umamusume/images/skills/20052/icon.png?width=96&height=96
200502,臨機応変,リンキオウヘン,レース終盤にコース取りが\n少しうまくなる,1,20050,1,129,3,303/403,20051,120,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200502,https://static.kouryaku.tools/umamusume/images/skills/20051/icon.png?width=96&height=96
200511,全身全霊,ゼンシンゼンレイ,レース最終盤始めの方で\nラストスパートの最中なら速度が上がる,2,20051,2,508,3,303/401,20012,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200511,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
200512,末脚,スエアシ,レース最終盤始めの方で\nラストスパートの最中なら\n速度がわずかに上がる,1,20051,1,217,3,303/401,20011,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200512,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
200521,空回り,カラマワリ,先頭で大きくリードし過ぎると\n少し疲れてしまいがちになる,1,20052,-1,-262,4,402,20024,100,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200521,https://static.kouryaku.tools/umamusume/images/skills/20024/icon.png?width=96&height=96
200531,先手必勝,センテヒッショウ,スタート時に加速力が上がる\n＜作戦・逃げ＞,2,20053,2,334,1,101/301/403,20042,120,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200531,https://static.kouryaku.tools/umamusume/images/skills/20042/icon.png?width=96&height=96
200532,先駆け,サキガケ,スタート時に\n加速力がわずかに上がる\n＜作戦・逃げ＞,1,20053,1,217,1,101/301/403,20041,120,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200532,https://static.kouryaku.tools/umamusume/images/skills/20041/icon.png?width=96&height=96
200541,脱出術,ダッシュツジュツ,レース中盤に前方にいると\n速度が上がる＜作戦・逃げ＞,2,20054,2,508,2,101/302/401,20012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200541,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
200542,急ぎ足,イソギアシ,レース中盤に前方にいると\n速度がわずかに上がる＜作戦・逃げ＞,1,20054,1,217,2,101/302/401,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200542,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
200551,逃亡者,トウボウシャ,最終コーナーで先頭だと\n加速力が上がる＜作戦・逃げ＞,2,20055,2,508,3,101/303/403,20042,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200551,https://static.kouryaku.tools/umamusume/images/skills/20042/icon.png?width=96&height=96
200552,押し切り準備,オシキリジュンビ,最終コーナーで先頭だと\n加速力がわずかに上がる＜作戦・逃げ＞,1,20055,1,217,3,101/303/403,20041,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200552,https://static.kouryaku.tools/umamusume/images/skills/20041/icon.png?width=96&height=96
200561,余裕綽々,ヨユウシャクシャク,レース中盤が迫ったとき前の方にいると\n疲れにくくなる＜作戦・先行＞,2,20056,2,508,1,102/301/402,20022,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200561,https://static.kouryaku.tools/umamusume/images/skills/20022/icon.png?width=96&height=96
200562,スタミナキープ,,レース中盤が迫ったとき前の方にいると\nわずかに疲れにくくなる\n＜作戦・先行＞,1,20056,1,217,1,102/301/402,20021,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200562,https://static.kouryaku.tools/umamusume/images/skills/20021/icon.png?width=96&height=96
200571,レースプランナー,,レース中盤で前の方にいると\n疲れにくくなる\n＜作戦・先行＞,2,20057,2,508,2,102/302/402,20022,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200571,https://static.kouryaku.tools/umamusume/images/skills/20022/icon.png?width=96&height=96
200572,好位追走,コウイツイソウ,レース中盤で前の方にいると\nわずかに疲れにくくなる\n＜作戦・先行＞,1,20057,1,217,2,102/302/402,20021,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200572,https://static.kouryaku.tools/umamusume/images/skills/20021/icon.png?width=96&height=96
200581,スピードスター,,最終コーナーで前方にいると\n速度が上がる＜作戦・先行＞,2,20058,2,508,3,102/303/401,20012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200581,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
200582,抜け出し準備,ヌケダシジュンビ,最終コーナーで前方にいると\n速度がわずかに上がる＜作戦・先行＞,1,20058,1,217,3,102/303/401,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200582,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
200591,迅速果断,ジンソクカダン,レース中盤に中団以降で\n速度が上がる＜作戦・差し＞,2,20059,2,508,2,103/302/401,20012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200591,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
200592,位置取り押し上げ,イチドリオシアゲ,レース中盤に中団以降で\n速度がわずかに上がる\n＜作戦・差し＞,1,20059,1,217,2,103/302/401,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200592,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
200601,乗り換え上手,ノリカエジョウズ,レース終盤始めの方に中団以降にいると\n加速力が上がる＜作戦・差し＞,2,20060,2,508,3,103/303/403,20042,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200601,https://static.kouryaku.tools/umamusume/images/skills/20042/icon.png?width=96&height=96
200602,差し切り体勢,サシキリタイセイ,レース終盤始めの方に中団以降にいると\n加速力がわずかに上がる\n＜作戦・差し＞,1,20060,1,217,3,103/303/403,20041,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200602,https://static.kouryaku.tools/umamusume/images/skills/20041/icon.png?width=96&height=96
200611,昇り龍,ノボリリュウ,最終コーナーで外から追い抜くと\n速度が上がる＜作戦・差し＞,2,20061,2,508,3,103/303/401,20012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/200611,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
